order_id,account_id,bank_to,account_to,amount,reason_id
34836,3680,UV,42364639,2470,1
34837,3681,AB,62512141,7797,1
34838,3682,UV,41079390,2761,1
34839,3683,AB,55347096,3114,1
34840,3684,WX,86708855,3365,1
34842,3686,OP,22078037,2054,1
34843,3687,KL,44689565,5106,1
34844,3689,WX,69802808,4609.9,3
34845,3690,MN,84757935,4514,1
34846,3691,AB,56120270,3267,1
34847,3692,ST,73999780,3263,1
34848,3693,GH,36411053,8992,1
34849,3694,OP,90951615,4492,1
34850,3695,EF,65356701,8101,1
34851,3696,KL,77298909,3581,1
34852,3696,YZ,33187008,1133,3
34853,3697,GH,99985640,300,1
34854,3697,KL,90743112,5632,5
34855,3699,WX,57787090,7085,1
34856,3700,GH,41282796,5230,1
34857,3701,MN,4635501,2844,1
34858,3702,ST,45320862,9650,1
34859,3702,YZ,10236680,418,3
34860,3703,QR,89147013,1820,1
34861,3703,GH,25207352,192,5
34862,3704,YZ,11861372,3046,1
34863,3706,EF,51997315,4298,1
34865,3709,KL,96639173,5579,1
34866,3709,MN,33267444,1317,5
34867,3709,EF,39317482,255,2
34868,3709,EF,22020697,474,5
34869,3710,CD,59793263,4633,1
34870,3711,CD,24353820,7683.2,4
34872,3712,CD,80358522,2499,1
34873,3714,WX,44852805,3217,1
34874,3714,AB,69903582,513,5
34875,3714,EF,64223658,77,2
34876,3714,IJ,5437863,426,5
34877,3717,MN,97482406,1558.2,3
34878,3717,MN,95008021,10727,1
34879,3718,WX,79798763,2107,1
34880,3719,QR,49360007,3197,1
34881,3720,UV,84661042,2957,1
34882,3721,WX,69870853,2128,1
34883,3721,AB,86966162,132,5
34884,3722,QR,71472602,8123,1
34885,3724,YZ,86384850,2597,4
34886,3725,KL,24855488,7642,1
34887,3726,MN,64175748,6785,1
34888,3726,WX,41449713,2588,5
34889,3727,OP,1811063,6598,1
34890,3727,ST,36931669,836,5
34891,3727,QR,60296291,1030,2
34892,3729,OP,52811223,2941,1
34893,3730,OP,83157652,1944,1
34894,3731,QR,48735064,1974,1
34895,3732,ST,31681299,1668,1
34896,3733,YZ,74489986,11123,1
34897,3735,IJ,95204364,6302,1
34898,3735,GH,60675847,1173,5
34899,3736,EF,75976282,3500,1
34900,3737,CD,48756384,3805,1
34901,3737,CD,26807791,29,1
34902,3738,EF,91961931,5750,1
34906,3741,QR,55627053,4228,1
34907,3742,UV,34186905,2969,1
34908,3743,GH,70616876,5478,1
34909,3743,QR,71234905,757,2
34910,3743,OP,7009309,390,5
34911,3743,ST,40573942,885,3
34915,3745,ST,65273123,11469,1
34916,3745,UV,77627140,841,5
34917,3746,KL,13736939,4353,1
34918,3746,KL,7049614,556,5
34919,3746,YZ,4717898,1333,3
34920,3747,IJ,82686203,2389,1
34921,3747,IJ,93115895,1827,5
34922,3747,UV,1665688,1500,2
34923,3747,MN,80613380,6365,4
34924,3748,QR,77061086,308,1
34925,3748,EF,10963404,1820,5
34926,3749,CD,99050771,3904,1
34927,3750,UV,81509756,7774,1
34928,3751,UV,58641087,110,1
34929,3751,YZ,49654692,3046,5
34930,3752,IJ,56390714,3218,1
34931,3752,YZ,34449517,1547,4
34932,3753,IJ,9330445,1540,1
34933,3754,GH,72773557,2856,4
34934,3754,YZ,10911417,3976,1
34935,3754,OP,52597421,1184,5
34936,3754,MN,55045568,913,2
34937,3754,UV,27539909,900,5
34938,3755,IJ,221682,2956.1,3
34939,3755,YZ,53685873,13500,1
34940,3756,YZ,82284283,9023,1
34941,3757,KL,350499,987,1
34942,3757,ST,43094796,1229,5
34943,3757,EF,59959924,803,2
34944,3757,OP,41911280,3933,5
34945,3758,YZ,62182962,4009,1
34946,3759,AB,45222652,1642,1
34947,3760,YZ,4517555,2947.8,3
34951,3763,AB,57082331,3232,1
34952,3763,IJ,55779212,3623,5
34953,3764,CD,8085334,2506,1
34954,3765,QR,73058956,617,1
34955,3765,QR,28543275,762,5
34956,3765,EF,11630344,691,2
34957,3766,CD,36534357,9546,1
34958,3767,ST,48275125,881,1
34959,3767,EF,4828662,3655,5
34960,3769,CD,98724436,2050,1
34961,3770,YZ,32996630,9060,1
34962,3771,IJ,77776777,1152,3
34963,3772,QR,93521964,7775,1
34964,3773,MN,19248593,3146,1
34965,3774,CD,61108714,5745,1
34966,3774,AB,76028048,2881,5
34967,3775,KL,93404399,2448,1
34968,3776,IJ,41931992,4739,1
34969,3776,ST,93457734,2261,5
34970,3777,QR,6119949,1039,1
34971,3777,AB,91688686,1007,5
34972,3777,YZ,87551414,102,2
34973,3778,CD,941700,3035,1
34974,3778,WX,62903511,1515,3
34975,3779,CD,38576167,159,1
34976,3779,KL,79480331,853,5
34977,3779,ST,6959701,2969,2
34978,3780,YZ,29958713,370,1
34979,3780,AB,77057331,1241,1
34980,3781,GH,78370004,7701,1
34981,3782,UV,93482148,553,1
34982,3782,UV,43415004,2790,5
34983,3782,AB,96572547,10608,2
34984,3783,WX,49779665,3041,1
34985,3784,IJ,70703857,1583,1
34986,3784,GH,35721373,3360,5
34987,3785,UV,21385729,6502,1
34988,3787,EF,96782379,4407,1
34989,3787,ST,13449669,1953,3
34990,3789,QR,43976020,11244,1
34991,3791,WX,1958173,3682,1
34992,3791,YZ,15558588,3147,5
34993,3791,MN,4485118,1033,2
34994,3792,OP,13595378,3518,1
34995,3793,YZ,82695603,5706,1
34996,3794,KL,83359801,4536,1
34997,3795,WX,49257469,2419,1
34998,3795,CD,41867381,6679,5
34999,3796,QR,12162918,8301,1
35000,3798,MN,51615589,1258,1
35001,3798,MN,28350711,8637,5
35002,3799,AB,1355666,4673,1
35003,3799,MN,9053272,1290,5
35004,3799,EF,71719521,136,2
35005,3799,UV,23728156,213,5
35006,3800,AB,68339317,1294,1
35007,3800,OP,90384268,3634,5
35008,3802,MN,36424207,3276,1
35009,3803,IJ,73056244,5188,1
35010,3804,KL,84903490,5270.7,4
35011,3804,WX,32746297,643,1
35012,3804,CD,46665102,4458,5
35013,3805,KL,33937186,5908,1
35014,3806,WX,51833760,3216,1
35015,3806,AB,66113912,2478,5
35016,3806,ST,6164783,18,2
35017,3807,GH,5179399,4828,1
35018,3808,AB,7896417,1966,1
35019,3808,GH,27884578,4767,5
35020,3809,WX,10469216,1965,1
35021,3809,OP,52133649,1619,5
35022,3809,YZ,9162903,2,2
35023,3810,KL,25770914,2862,1
35024,3811,KL,13080460,2515,1
35025,3812,GH,23986679,2125,1
35026,3813,EF,81887119,5645,1
35027,3813,KL,81905740,895,5
35028,3813,EF,20648479,333,2
35029,3815,QR,94093620,3162.4,3
35030,3817,MN,93542521,6529,1
35031,3818,QR,35474443,3596,1
35032,3818,OP,32659602,1474,5
35033,3818,CD,34760767,4065,2
35034,3819,CD,89256637,7102,1
35035,3820,UV,41454017,8054,1
35036,3822,GH,32954842,11657,1
35037,3824,UV,61468034,6198,1
35038,3826,GH,788856,4518,1
35039,3828,GH,80965399,2010,1
35044,3830,EF,9319293,5498,1
35046,3832,IJ,97227751,160,1
35047,3832,UV,41750305,4176,5
35048,3833,MN,68814772,6760,1
35049,3834,KL,49577087,3114,1
35050,3834,YZ,63132923,375,5
35051,3834,MN,51878350,3189,2
35052,3834,YZ,52872371,262,5
35053,3834,WX,34075695,1921,4
35054,3835,IJ,1018590,6337,1
35055,3835,AB,19860339,1247,5
35056,3836,QR,24936366,2676,1
35057,3836,MN,95188617,1011,5
35058,3836,YZ,32683402,5308,2
35059,3837,YZ,24419355,1377.6,3
35060,3839,YZ,94504993,3072.1,3
35061,3840,CD,87679588,2559,1
35062,3841,ST,99752336,440,1
35063,3841,MN,55037939,1223,1
35064,3842,ST,627255,2776,1
35065,3844,UV,74524152,2260,1
35066,3845,WX,31715512,8866,1
35067,3846,GH,312638,2016,1
35068,3847,YZ,2573502,5500,1
35069,3847,YZ,83747803,7,5
35070,3847,QR,36324137,883,2
35071,3848,YZ,42658120,7241,1
35072,3849,IJ,72727924,4447,1
35073,3850,IJ,3844541,2037,1
35074,3850,CD,34453201,5120,5
35075,3851,MN,52305114,1294,1
35076,3851,KL,91988861,9505,5
35077,3852,CD,38480061,220,1
35078,3852,CD,24416232,3144,1
35080,3854,QR,36950737,1290,1
35081,3854,OP,59714329,930,5
35082,3855,ST,32587927,950,1
35083,3855,IJ,38085216,5578,5
35084,3855,MN,78167867,795,2
35085,3856,UV,91998385,2280,1
35086,3857,ST,18218005,2183,1
35087,3859,WX,17110729,5120.2,4
35088,3860,AB,27327156,1248.5,3
35089,3860,ST,88340824,8323,1
35090,3861,EF,32061487,4227,1
35091,3862,MN,12050682,2080.8,4
35092,3862,UV,37094020,3508,1
35093,3862,YZ,17165685,7824,5
35094,3863,QR,88157391,8504,1
35095,3864,KL,59408056,347,1
35096,3864,GH,67975002,5960,5
35097,3864,GH,15961814,511,2
35098,3864,QR,75671767,1419,5
35099,3865,OP,62146550,5947,1
35100,3867,AB,21799749,5476,1
35101,3868,CD,47142148,3259,1
35102,3869,GH,43038785,1248.5,3
35103,3869,UV,88817554,6360,1
35104,3870,AB,91396879,3673,1
35105,3871,UV,55483001,153,1
35106,3871,AB,64580011,1505,1
35107,3872,UV,37346983,2502.2,4
35108,3872,GH,39719027,1691,1
35109,3872,QR,66648661,923,5
35110,3872,KL,84313565,5301,2
35111,3872,MN,8770090,2908,5
35115,3874,CD,51856213,5861,1
35116,3875,IJ,93942355,6413.7,4
35117,3876,UV,60230421,12056,1
35118,3877,QR,32653641,3711,1
35119,3878,OP,23655247,216,1
35120,3878,YZ,38488340,1648,5
35121,3878,YZ,35417062,70,2
35126,3880,CD,74985646,1942,1
35127,3881,EF,91738003,1319,1
35128,3881,IJ,58912730,3188,5
35129,3882,KL,49302369,1608,1
35130,3882,QR,87316327,379,5
35131,3882,ST,72013407,77,2
35132,3882,IJ,12070072,100,5
35133,3884,YZ,5279612,5011,1
35134,3885,GH,4249543,1176,3
35135,3887,MN,51578915,2013,1
35136,3889,KL,70547342,173,1
35137,3889,GH,94921665,1767,5
35138,3890,MN,11023718,5467,1
35139,3891,GH,80522375,3172,1
35140,3892,GH,29015290,2238,1
35141,3893,QR,80644279,1501,1
35142,3893,MN,44051182,1534,5
35143,3894,OP,98407303,2745,1
35144,3894,YZ,15127009,621,1
35145,3895,OP,23516989,4414,1
35146,3896,EF,45272469,2602,1
35147,3896,MN,53936433,1642,5
35148,3897,MN,68786066,5350,1
35149,3898,WX,33097869,2650,1
35150,3899,IJ,84541290,3069,1
35153,3901,GH,92254411,932,3
35154,3902,WX,38989275,1016,1
35155,3902,ST,77708458,5419,5
35156,3903,CD,41765970,6583,1
35157,3904,UV,63099199,2075,1
35158,3905,YZ,45596945,7689,1
35159,3906,EF,96055197,5577.3,4
35160,3907,CD,56403291,5577.3,4
35161,3908,KL,49593687,1630,1
35162,3908,QR,26197701,1008,1
35163,3909,YZ,4480547,8279,1
35164,3909,QR,5039710,713,5
35165,3909,YZ,73936581,617,2
35166,3910,YZ,79231428,2673,1
35167,3911,EF,83345818,1946,1
35168,3912,UV,99253552,1177,1
35169,3912,KL,95519256,1551,1
35170,3913,OP,66400325,7333,1
35171,3914,AB,39802485,6118,1
35172,3915,GH,25808733,9510,1
35173,3916,EF,91283201,2693.7,4
35174,3916,UV,38921874,10900,1
35175,3916,UV,51592075,1078,5
35176,3916,AB,23392904,2570,2
35177,3917,CD,89179288,2362,1
35178,3917,QR,63465010,2833,5
35179,3917,YZ,75628006,789,2
35180,3917,OP,9782308,272,5
35181,3918,ST,11387104,4865,1
35182,3919,KL,81950729,3521,1
35183,3922,MN,27645427,2953,1
35184,3923,ST,4434031,5037,1
35185,3924,KL,47621411,3093,1
35186,3925,WX,61645322,4256,1
35187,3925,OP,25474483,2247,5
35188,3926,IJ,55667674,2232,1
35189,3927,CD,14631736,1926,1
35190,3927,YZ,35319298,1400,5
35196,3930,YZ,79120719,9101,1
35197,3932,UV,38860297,1593,1
35198,3933,YZ,1246595,1616.2,3
35199,3934,MN,96072834,2396,1
35200,3935,WX,62539005,1184,3
35201,3935,MN,30181229,2648,1
35202,3935,GH,11549193,5908,5
35203,3935,YZ,3849626,652,2
35204,3935,MN,46342325,1070,5
35205,3936,CD,59733676,1859,1
35206,3936,ST,98634075,127,5
35207,3936,AB,8674580,432,2
35208,3937,KL,92072844,3385,1
35209,3938,CD,83267962,3869,1
35210,3939,MN,57331061,5177,1
35211,3941,MN,7649010,1510,1
35212,3941,WX,13397574,599,5
35213,3942,YZ,11209202,2982.5,4
35214,3942,ST,34098577,13428,1
35215,3943,YZ,50228506,1942,1
35216,3944,QR,78422194,1165,1
35217,3944,EF,65107047,3338,5
35218,3946,GH,72052663,4832,1
35219,3946,AB,14122963,4607,5
35220,3947,CD,13642275,2469,1
35221,3947,YZ,94871657,619,5
35222,3948,YZ,3428841,314,1
35223,3948,EF,58645462,2780,5
35224,3948,YZ,3555155,1969,2
35225,3948,EF,3710729,210,5
35226,3950,EF,8577830,6955,1
35227,3950,WX,71886944,1185,3
35228,3951,OP,7565194,7284,4
35229,3952,GH,72330528,367,1
35230,3952,GH,22428715,1138,1
35231,3953,AB,85838764,5297.7,4
35232,3954,MN,77104884,2014,1
35233,3955,EF,9654927,4129,1
35234,3955,GH,24978786,997,5
35235,3956,ST,20439923,6035,1
35236,3956,IJ,23786348,892,5
35237,3959,AB,40621632,1680.6,3
35238,3960,CD,74252974,3204,1
35239,3961,AB,38375651,2309,1
35240,3963,IJ,27212840,3477,1
35241,3963,WX,88884788,95,5
35242,3963,EF,42651188,70,2
35243,3964,UV,49043488,2146,1
35244,3966,IJ,59096312,1754,1
35245,3967,AB,28307140,2349.5,4
35246,3969,QR,24362379,4299,1
35247,3970,ST,15046972,8957,1
35248,3971,KL,30010575,9510,1
35249,3971,UV,54464662,1026,5
35250,3971,WX,30132991,857,2
35251,3971,MN,55104500,402,5
35252,3972,GH,4039895,7012,1
35253,3972,AB,33554858,2012,5
35254,3973,IJ,58564495,6941,1
35255,3974,QR,35360241,4670,1
35256,3975,YZ,22444594,2269,1
35257,3976,ST,59522145,967,1
35258,3976,ST,8696937,1447,1
35259,3977,ST,51005125,2974,1
35260,3978,WX,59417921,3616,1
35261,3978,UV,2867442,692,5
35262,3978,QR,18854892,1997,2
35263,3979,WX,51212304,6256,1
35264,3980,ST,74249100,1367,1
35265,3980,QR,32205635,2264,5
35266,3981,AB,83879112,1383,1
35267,3981,EF,20137071,336,5
35268,3981,MN,9709912,545,2
35269,3982,OP,15246630,2153,1
35270,3984,AB,94890266,1803,1
35271,3985,GH,17921477,2007,1
35272,3986,AB,78493797,3960,1
35273,3986,WX,87679379,2649,5
35274,3987,WX,32697832,4992,1
35275,3987,QR,86586814,1526,3
35276,3989,CD,242722,2097,1
35277,3990,YZ,18163431,10312,1
35278,3991,IJ,95958947,1937,1
35279,3992,ST,15884882,6738,1
35280,3993,ST,54010170,7616,1
35281,3995,KL,10419178,3601,1
35282,3995,UV,18222165,415,5
35283,3995,YZ,70030551,983,2
35284,3996,YZ,29565316,1511,1
35285,3998,QR,26202184,2364,1
35286,3998,KL,25096166,1519,5
35287,3999,IJ,35235697,4806,1
35288,3999,AB,48404151,2332,5
35289,3999,KL,77352034,563,2
35291,4003,OP,382733,3815.5,3
35292,4003,YZ,76160329,3786,1
35297,4010,ST,6746900,5948,1
35298,4010,MN,19982749,1824,3
35303,4013,MN,22217119,1003,3
35304,4013,EF,83890586,6686,1
35317,4026,ST,76516663,2620.4,3
35318,4026,IJ,95854043,2618,1
35319,4026,QR,60125994,9711,5
35334,4033,MN,70536905,1494,1
35335,4033,OP,86237394,2808,5
35336,4033,OP,46252030,1756,4
35352,4047,MN,39103245,2988,3
35364,4052,IJ,25790983,2948,4
35372,4059,WX,58010673,5652,4
35381,4066,YZ,54565942,3224.5,3
35382,4066,CD,35107851,6893,1
35383,4066,WX,20153117,7246,5
35391,4071,EF,53343808,1078,3
35392,4071,WX,88639789,10272,1
35402,4079,WX,16481298,3312,4
35403,4079,AB,19063937,5009,1
35404,4079,QR,7362539,218,5
35405,4079,ST,81205659,321,2
35409,4081,YZ,22211885,5746,4
35417,4088,UV,18712330,4235.7,3
35418,4088,YZ,76793396,3315,1
35419,4088,KL,26589399,337,5
35420,4088,WX,65632182,3,2
35422,4091,YZ,45072424,4247,1
35423,4091,ST,12956852,185,5
35424,4091,CD,73299705,907,3
35433,4099,AB,31954735,1926,1
35434,4099,IJ,40898221,403,5
35435,4099,QR,6660080,1298,2
35436,4099,GH,75250422,872,4
35462,4116,MN,92376952,4200.2,4
35463,4116,IJ,69320016,14448,1
35472,4127,CD,6366193,4200.2,4
35473,4127,QR,34589725,11105,1
35474,4127,GH,77216887,221,5
35475,4127,QR,28738975,69,2
35478,4131,YZ,77345645,2520.1,3
35479,4131,OP,66005611,974,1
35480,4131,UV,18379521,4696,5
35482,4134,OP,98212933,1171,3
35483,4134,WX,37454885,5932,1
35493,4143,OP,86283540,1896,3
35494,4144,QR,13202494,5915.7,4
35495,4144,WX,44854801,8753,1
35503,4150,ST,41463971,3006,1
35504,4150,WX,91151189,1669,5
35505,4150,QR,82856064,75,2
35506,4150,CD,57309913,1273,3
35532,4171,WX,22916323,2611.8,3
35533,4171,GH,90027188,14336,1
35557,4186,EF,54694455,7028,1
35558,4186,UV,72907602,894,3
35565,4190,QR,51522499,2901,1
35566,4190,MN,24471074,1100,5
35567,4190,IJ,72617375,1242,2
35568,4190,QR,57476657,6763,4
35639,4237,GH,65168309,1960.5,3
35649,4245,CD,5514008,4534,1
35650,4245,OP,46815562,1663,3
35663,4253,UV,53549736,4125.2,3
35664,4253,WX,66295969,7344,1
35668,4259,ST,4058731,3318,4
35669,4259,CD,73520475,9516,1
35670,4259,AB,40486842,2255,5
35671,4260,EF,42941677,4075.5,4
35672,4260,OP,18079054,12006,1
35680,4266,MN,21157777,9098,1
35681,4266,QR,92455988,507,3
35683,4268,IJ,24499589,6646,1
35684,4268,AB,28338015,3499,4
35690,4273,QR,39798104,2895.2,3
35691,4273,UV,91834884,9909,1
35695,4276,IJ,57985192,2895.2,3
35718,4293,GH,89613037,4561,4
35719,4293,IJ,75312357,4797,1
35737,4309,UV,97354483,4825.3,4
35748,4318,YZ,59831583,4609.6,3
35749,4318,KL,13522321,13396,1
35752,4320,GH,15082747,4280,4
35763,4330,KL,9958225,4609.6,3
35764,4330,CD,5012721,4140,1
35765,4330,OP,83009093,1786,5
35767,4332,WX,43657523,4609.6,3
35768,4332,GH,21178984,7885,1
35772,4336,CD,16882026,4556,3
35773,4336,WX,30210501,8316,1
35774,4337,IJ,15837014,2142,4
35781,4342,AB,4569364,4172,4
35782,4342,KL,52346587,6135,1
35785,4346,EF,11365098,2329,3
35786,4346,KL,97406702,5389,1
35787,4346,AB,19900185,3067,5
35791,4352,EF,6195903,3710,1
35792,4352,MN,5816001,506,3
35794,4354,MN,33371013,5461.3,4
35795,4354,CD,23047155,12756,1
35796,4356,AB,75449079,1003,3
35798,4358,IJ,36673987,2542,3
35802,4361,AB,55740487,7512.7,4
35820,4377,OP,46991014,4788.3,3
35825,4383,IJ,71792411,1540,3
35826,4383,AB,54309666,8352,1
35827,4383,KL,99767720,4265,5
35829,4386,ST,24428779,1590,3
35830,4386,OP,82197737,11954,1
35865,4408,YZ,89509248,3779.9,3
35866,4408,GH,93220632,5156,1
35874,4413,QR,63660216,4610,4
35875,4413,UV,8759522,7802,1
35876,4414,ST,75805902,3716,1
35877,4414,ST,35362416,3509,5
35878,4414,EF,88424551,4051,4
35879,4415,AB,8593738,4601,1
35880,4415,MN,61133015,3408,5
35881,4415,QR,19646489,77,2
35882,4415,OP,67352598,397,5
35883,4415,EF,42558240,6170,4
35887,4418,ST,50905704,5951,1
35888,4418,ST,36693310,186,5
35889,4418,UV,51602697,906,2
35890,4418,ST,76446610,1435,5
35891,4418,ST,73401069,881,3
35899,4423,GH,47825217,2051,4
35900,4423,CD,4275078,1277,1
35901,4423,QR,21013897,4015,5
35902,4424,MN,62918054,720,3
35905,4427,KL,17050731,5005,1
35906,4427,CD,55410188,7318,4
35917,4434,GH,7346713,2314,3
35918,4434,OP,390536,4495,1
35922,4438,ST,41293668,658,3
35925,4442,CD,2065778,8590,1
35926,4442,GH,64758652,1502,3
35931,4447,WX,55297768,5353.5,4
35932,4448,WX,57328462,5353.5,4
35941,4456,IJ,41103047,5353.5,4
35951,4462,AB,98249196,2770.3,4
35956,4467,UV,25870239,2394.5,4
35957,4467,QR,66281664,4556,1
35964,4471,CD,9000087,3029.2,3
35965,4471,AB,60353129,11318,1
35967,4473,EF,96544521,5528,1
35968,4473,KL,69761729,3525,5
35969,4473,KL,75815641,1566,4
35971,4475,YZ,70522868,1691.9,3
35972,4476,YZ,51957607,3195,1
35973,4476,EF,27366185,912,5
35974,4476,GH,96384197,3103,2
35975,4476,UV,18494886,633,4
35978,4478,CD,49646252,707,3
36008,4503,YZ,21099597,2819.8,4
36020,4511,WX,95965677,3948,1
36021,4511,EF,87421154,798,3
36042,4527,QR,12378204,2156,4
36048,4533,CD,10384428,2253.5,4
36049,4533,OP,65046036,10479,1
36053,4537,EF,82846194,1352.1,3
36066,4550,IJ,71980470,1113,1
36067,4550,EF,95971029,1607,5
36068,4550,ST,19181561,424,2
36069,4550,WX,30900681,1022,4
36110,4576,UV,20694566,8339,4
36115,4580,ST,99807279,1684.8,4
36116,4580,AB,90886467,8723,1
36124,4585,YZ,64408206,4065,1
36125,4585,GH,3908431,1347,4
36166,4616,GH,74167519,2778.7,4
36167,4616,WX,88828020,12260,1
36170,4618,WX,54633820,2778.7,4
36181,4626,IJ,69861972,2778.7,4
36189,4631,KL,39618468,3647,4
36217,4650,YZ,59294611,554,1
36218,4650,KL,6576216,2828,5
36219,4650,ST,50796478,6700,4
36230,4660,QR,35342312,4456,4
36231,4660,QR,85892647,2121,1
36232,4660,UV,85081994,475,5
36233,4660,MN,76798975,437,2
36263,4681,ST,8383214,3388,4
36264,4681,CD,50554043,5016,1
36265,4681,OP,30791741,4515,5
36325,4715,AB,94525420,4049,4
36341,4725,KL,46966421,4674.2,4
36342,4725,KL,77940284,13462,1
36345,4727,YZ,36371326,4485,4
36346,4727,QR,30821961,3580,1
36347,4727,UV,87424748,1861,5
36371,4746,UV,51417624,3413,4
36378,4753,UV,96378469,1271,3
36413,4774,EF,85673802,9689,4
36424,4784,CD,68459832,4572,4
36443,4794,MN,92189216,1922,1
36444,4794,EF,60735916,603,5
36445,4794,UV,85381936,3142,2
36446,4794,CD,91262608,1660,5
36447,4794,KL,80407201,9698,4
36454,4803,UV,17711252,1232,4
36489,4825,OP,74436640,1783.2,4
36529,4851,MN,12253350,5902.2,4
36530,4851,YZ,40565508,4285,1
36531,4852,QR,23212576,4794,1
36532,4852,YZ,98242383,5925,4
36539,4858,AB,67520165,6983.3,4
36547,4863,MN,69927233,6340.3,4
36548,4863,OP,70381557,3300,1
36549,4863,QR,66434705,6036,5
36599,4894,ST,81512897,4875.8,4
36618,4907,YZ,25638538,3938,1
36619,4907,AB,5604631,1253,5
36620,4907,QR,82890259,325,2
36621,4907,IJ,5619949,2059,4
36665,4937,ST,47568672,5996.2,4
36666,4937,OP,13841212,2687,1
36667,4937,OP,43502605,800,5
36679,4948,KL,70243751,5996.2,4
36680,4948,WX,39958155,4710,1
36681,4949,WX,44724160,6039.8,4
36709,4969,ST,80888122,2502.8,4
36710,4969,UV,87679707,8309,1
36711,4969,AB,94635641,610,5
36729,4981,YZ,61511546,4930,1
36730,4981,GH,9506047,3736,4
36748,4994,MN,80840283,7178.8,4
36749,4995,QR,68653625,3583,4
36754,4999,GH,95365690,4588.5,4
36755,4999,WX,20009368,7028,1
36756,4999,MN,71272724,6327,5
36758,5001,OP,7923072,4588.5,4
36759,5001,OP,11451143,9292,1
36799,5033,CD,73070150,1820,1
36800,5033,QR,93854265,754,5
36801,5033,EF,12796581,2196,2
36802,5033,EF,25932383,950,4
36851,5065,GH,31354725,1541.3,3
36852,5066,CD,56157791,2568.8,4
36853,5066,OP,2258235,4206,1
36854,5066,EF,39506387,1018,5
36855,5066,YZ,10269540,132,2
36856,5066,KL,45041960,1283,5
36866,5072,CD,10877579,1863,1
36867,5072,EF,85992329,5869,5
36868,5072,OP,62572306,1065,2
36869,5072,OP,5224442,805,5
36870,5072,IJ,38607579,5292,4
36928,5118,GH,99441033,3095,1
36929,5118,CD,97549569,446,5
36930,5118,CD,59396386,1109,4
36934,5120,MN,4935771,6738.7,4
36935,5120,YZ,26903707,3008,1
36946,5126,YZ,63854801,4208,1
36947,5126,GH,96935939,424,4
36956,5133,MN,16182625,4755,4
36957,5133,AB,50449115,286,1
36958,5133,IJ,35177278,412,5
36959,5133,QR,97651743,3913,2
37012,5164,EF,54096066,4261,1
37013,5164,UV,10503888,621,4
37032,5180,WX,41377508,4897,4
37033,5181,WX,47686052,6652.5,4
37059,5196,YZ,95793395,6652.5,4
37060,5196,CD,22101694,7905,1
37085,5213,OP,46268802,6687,4
37087,5215,KL,58698618,2,1
37088,5215,QR,81640040,5315,5
37089,5215,KL,3664792,372,2
37090,5215,QR,71636765,870,5
37091,5215,KL,79302054,1219,4
37108,5228,OP,7177615,7242,4
37154,5256,KL,11066365,5388.5,4
37167,5263,GH,63990634,3950,1
37168,5263,MN,57356619,4605,4
37173,5267,MN,56727522,5388.5,4
37177,5269,UV,7043707,793,1
37178,5269,OP,84263461,7260,5
37179,5269,OP,61308646,1957,4
37180,5270,CD,13973260,3317,4
37196,5283,KL,94041960,3559,4
37197,5283,YZ,67168420,9649,1
37213,5290,YZ,96250020,7537,4
37214,5290,UV,29544717,6293,1
37215,5290,WX,1615906,2245,5
37216,5290,QR,95391487,1336,2
37238,5305,MN,81407129,5011.2,4
37251,5313,QR,80564933,5011.2,4
37252,5313,MN,60921382,5791,1
37253,5313,UV,15263599,1167,5
37254,5313,AB,62256020,958,2
37257,5317,AB,69538569,2504.8,4
37258,5317,KL,53978085,4331,1
37317,5358,ST,89332604,9191,1
37318,5358,MN,3237545,1139,4
37323,5362,OP,24749118,4226.3,4
37324,5362,UV,18269801,6413,1
37325,5362,IJ,23946857,7962,5
37339,5372,QR,4785913,2612,3
37361,5385,KL,92821448,2489.3,4
37362,5385,YZ,67199128,8754,1
37378,5395,WX,43853229,4393.8,4
37421,5422,YZ,91485505,6148,4
37422,5422,AB,38885069,832,1
37423,5422,WX,95722668,2320,5
37424,5422,EF,40573519,1435,2
37425,5423,MN,48649221,1394,3
37426,5423,MN,5680722,446,1
37427,5423,QR,82146298,8618,5
37428,5423,AB,59710752,4068,2
37435,5428,MN,55829697,7281.3,4
37456,5442,CD,26435643,7281.3,4
37457,5442,EF,14627766,8110,1
37458,5442,MN,10828179,2070,5
37459,5442,IJ,7772154,1017,2
37462,5445,QR,10110479,2186,4
37463,5445,UV,2227068,685,1
37464,5445,IJ,80277055,1439,5
37465,5445,OP,4871046,624,2
37466,5445,KL,26684844,859,5
37516,5477,UV,48098021,7279.3,4
37517,5477,UV,40210610,6342,1
37520,5481,IJ,17114121,4358,4
37522,5483,KL,24862456,1307,3
37560,5505,WX,15837931,2908.2,3
37616,5541,UV,59490781,3114,1
37617,5541,QR,48447573,648,5
37618,5541,WX,66726541,680,4
37625,5546,IJ,97723727,2536.9,3
37665,5572,IJ,85013025,2348,4
37666,5572,KL,53127735,11314,1
37668,5574,CD,52011740,3719,4
37669,5574,QR,36525643,11878,1
37699,5591,ST,19205475,3697.8,4
37700,5591,GH,38603085,323,1
37701,5591,UV,44512021,2872,5
37702,5591,OP,87980109,345,2
37703,5591,YZ,30955463,2,5
37706,5593,GH,67515390,3697.8,4
37707,5593,EF,48020237,6049,1
37716,5602,EF,42234236,3697.8,4
37740,5622,UV,45906978,6918.3,4
37741,5622,ST,24175644,6327,1
